"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y"
188, 9.701499938960000e-01, 4.256268552403566e-03, 2.454030597418669e-01, 6.929581132664124e+02, -1.007283981138321e+02, 1.298093464938237e+06, 1.196195837815507e+05, 1.698058542409392e+03, 3.454158438744222e+00, 2.579335769842539e-03, 2.823754984943207e+03, -4.104610521962753e+02
189, 9.752799868580000e-01, 3.536324145770189e-03, 2.453856747682372e-01, 6.931142744908742e+02, -1.012418549997881e+02, 1.296075836971232e+06, 1.185232813957251e+05, 1.682615194148928e+03, 3.471352232197977e+00, 2.424769150995746e-03, 2.824591432020265e+03, -4.125825808511822e+02
190, 9.799500107769999e-01, 2.876826092032643e-03, 2.446169857497477e-01, 6.911441330675572e+02, -1.015107238817902e+02, 1.291856357221421e+06, 1.177640024237318e+05, 1.677089703072723e+03, 3.478479707917863e+00, 2.317719139083124e-03, 2.825413496733312e+03, -4.149782304391547e+02
191, 9.841300249100000e-01, 2.283176811071472e-03, 2.445049065961734e-01, 6.903606505461100e+02, -1.015082819545868e+02, 1.289675786159940e+06, 1.175946594629158e+05, 1.675445731373496e+03, 3.477915813069565e+00, 2.293843637928282e-03, 2.823504281189400e+03, -4.151584660108227e+02
192, 9.878399968150000e-01, 1.753609743384430e-03, 2.437029067495087e-01, 6.881203429964578e+02, -1.016736472382284e+02, 1.285695090668563e+06, 1.171985402188931e+05, 1.675297106411997e+03, 3.478552915399993e+00, 2.237995166739713e-03, 2.823603346281568e+03, -4.172032602907530e+02
193, 9.910500049590000e-01, 1.293363843462116e-03, 2.444163710348115e-01, 6.905936383823313e+02, -1.019778076313291e+02, 1.288146497414356e+06, 1.164972193083778e+05, 1.660411042238075e+03, 3.496389035759117e+00, 2.139116606165144e-03, 2.825480287832160e+03, -4.172298573928370e+02
194, 9.937800168990000e-01, 9.004365425509819e-04, 2.424543325245825e-01, 6.841732490064409e+02, -1.015783624563098e+02, 1.277966349828810e+06, 1.165462846769979e+05, 1.674552737716156e+03, 3.477542603879026e+00, 2.146034285291023e-03, 2.821864397647224e+03, -4.189587432759558e+02
195, 9.960200190539999e-01, 5.769983605901485e-04, 2.411525715061497e-01, 6.792495667816627e+02, -1.010770354229721e+02, 1.271506704640864e+06, 1.174838659817680e+05, 1.697136122147002e+03, 3.448150590530875e+00, 2.278222971593240e-03, 2.816679758127070e+03, -4.191414372721896e+02
196, 9.977599978450000e-01, 3.251111630156300e-04, 2.402242815488573e-01, 6.778193253946977e+02, -1.001280482597085e+02, 1.270648402334423e+06, 1.174040644583868e+05, 1.702537060396491e+03, 3.448160074636116e+00, 2.266971831572640e-03, 2.821610376038700e+03, -4.168106888035142e+02
197, 9.990000128750000e-01, 1.452537504052920e-04, 2.442589015927000e-01, 6.923551426206923e+02, -1.015104757936264e+02, 1.291586545067872e+06, 1.156993669338868e+05, 1.650102522383108e+03, 3.517973907598190e+00, 2.026628167338033e-03, 2.834513453168596e+03, -4.155855738796960e+02
198, 9.997500181200000e-01, 3.632896519016437e-05, 2.539236397672799e-01, 7.188747724541324e+02, -1.075894265257154e+02, 1.338077035152406e+06, 1.190770257367642e+05, 1.633635600542622e+03, 3.532920960003044e+00, 2.502841032993441e-03, 2.831066745549877e+03, -4.237077990230477e+02
199, 1.000000000000000e+00, 0.000000000000000e+00, 2.383990172940031e-01, 7.267436156746300e+02, 5.948344909017742e+00, 1.295087224380687e+06, 7.491924965749691e+04, 1.094760964557111e+03, 4.596029571064602e+00, -3.722921341158660e-03, 3.048433772603940e+03, 2.495121404666701e+01
