"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         367,      0.9599867479,       4.488330457,       3.569010196,       7.803447988
          0,           0,         368,      0.9389640948,       4.468403942,       3.550027359,       7.777156823
          0,           0,         369,      0.9319353935,       4.461693259,       3.540574666,       7.769976118
          0,           0,         370,      0.9498741589,         4.4798343,       3.551029425,       7.787191769
          0,           0,         371,      0.9303924872,       4.460597925,       3.538702006,       7.761187552
          0,           0,         372,      0.9045212068,        4.43876469,       3.545994738,       7.749887523
          0,           0,         373,      0.9388022553,       4.467152169,       3.555386767,       7.762774192
          0,           0,         374,      0.9763671833,       4.507361609,       3.517138255,       7.799569051
          0,           0,         375,      0.9206897308,       4.452472598,       3.546029974,       7.761356487
          0,           0,         376,      0.9210823516,       4.449150231,        3.56615585,       7.740897202
          0,           0,         377,      0.9483263273,       4.477612188,         3.5484337,        7.76644345
          0,           0,         378,      0.9320362553,       4.463630515,       3.523680837,         7.7754892
          0,           0,         379,       0.923912969,       4.456394245,       3.512041395,        7.76789099
          0,           0,         380,      0.8952920409,       4.426724508,       3.496974827,       7.725990357
          0,           0,         381,      0.9458722943,       4.480149867,       3.484038264,       7.781017127
          0,           0,         382,      0.9054214971,       4.437361691,       3.491585746,       7.754186654
          0,           0,         383,      0.8750710885,        4.40742437,       3.452824365,       7.722997077
          0,           0,         384,      0.8843472232,       4.415531806,       3.493253757,       7.726599211
          0,           0,         385,      0.9373151999,       4.464546726,       3.506223871,       7.764148479
          0,           0,         386,      0.9763910961,       4.505602361,       3.514305784,        7.80252796
          0,           0,         387,      0.9405044677,       4.465841144,       3.602553531,       7.761835075
          0,           0,         388,      0.9303393965,        4.46049929,       3.560397924,        7.75993033
          0,           0,         389,      0.9365732209,       4.467410889,       3.537819435,       7.769379342
          0,           0,         390,      0.9159580786,       4.444163893,       3.553543144,       7.758408978
          0,           0,         391,      0.8621352861,       4.391395045,       3.525589519,       7.701725295
          0,           0,         392,      0.8868889264,       4.419189075,       3.489049234,       7.728086519
          0,           0,         393,      0.8738948459,       4.403930903,       3.482932191,       7.719481378
          0,           0,         394,      0.8648231558,        4.39351191,       3.472155446,       7.705713389
          0,           0,         395,      0.9255346618,       4.452644526,        3.50493499,       7.744725998
          0,           0,         396,      0.9979109207,       4.524812588,        3.53596771,       7.823894442
          0,           0,         397,       1.032559871,       4.559961945,       3.555180154,       7.865889818
          0,           0,         398,       1.029789153,       4.556936555,       3.570308912,       7.875230599
          0,           0,         399,       1.003226565,       4.530370933,       3.588491827,       7.851566559
          0,           0,         400,       1.007180895,        4.53543245,       3.587729102,       7.839449305
          0,           0,         401,      0.9890798844,       4.519707775,       3.576582513,       7.824662109
          0,           0,         402,      0.9799910818,       4.511077904,       3.587417183,       7.820007158
          0,           0,         403,      0.9542479234,       4.486325355,       3.533254589,       7.787763147
          0,           0,         404,      0.9207920062,       4.454752937,       3.541741175,       7.772929634
          0,           0,         405,      0.9372373505,       4.466726606,       3.562446498,       7.768886619
          0,           0,         406,      0.9066230991,       4.439367573,       3.493161724,       7.745117017
          0,           0,         407,      0.9098442051,       4.442266695,       3.505952328,       7.747393394
          0,           0,         408,       1.029138198,       4.555671943,       3.558024221,       7.833946652
          0,           0,         409,       1.064759236,       4.596349861,        3.56065632,       7.895978543
          0,           0,         410,       1.044664504,       4.573996883,       3.599977006,       7.885984269
          0,           0,         411,       1.049354214,       4.579195227,       3.592460184,       7.886479574
          0,           0,         412,        1.04382329,       4.577124525,       3.536955502,       7.894944274
          0,           0,         413,      0.9630767448,       4.497905343,       3.550254794,       7.831366307
          0,           0,         414,      0.9550964177,       4.487313927,       3.567553256,       7.795280066
          0,           0,         415,      0.9674005215,       4.498430077,       3.550266232,       7.792285941
          0,           0,         416,       0.937893631,       4.468659127,       3.557614331,       7.779747953
          0,           0,         417,      0.9162945494,       4.446319058,       3.536952453,       7.758402012
          0,           0,         418,      0.9592379304,       4.488114349,        3.53296646,       7.792481193
          0,           0,         419,       1.048321335,       4.575656633,       3.588031735,       7.871285708
          0,           0,         420,       1.093547374,       4.621619933,       3.583280433,       7.930963258
          0,           0,         421,       1.048519053,       4.578261741,       3.579747751,        7.90389255
          0,           0,         422,      0.9929127991,       4.521657157,       3.582983815,       7.857042928
          0,           0,         423,      0.9693368931,       4.497231944,       3.621029761,       7.818030909
          0,           0,         424,       1.000142138,       4.529130523,       3.615225399,       7.828003753
          0,           0,         425,      0.9594968182,       4.491116682,       3.606426061,       7.807905818
          0,           0,         426,      0.9695490468,       4.501206311,        3.58704401,        7.81163716
          0,           0,         427,      0.9377351189,       4.468093392,       3.568601775,        7.77210942
          0,           0,         428,      0.9091442541,        4.44182471,       3.546702155,       7.764537879
          0,           0,         429,      0.8811936248,       4.412139438,       3.507017442,       7.737159428
          0,           0,         430,      0.8357670814,       4.367213457,       3.467583182,        7.68464487
          0,           0,         431,      0.8688894795,       4.398985646,       3.480865917,       7.700107232
          0,           0,         432,      0.9253611846,       4.450176518,       3.512146372,       7.749877279
          0,           0,         433,      0.9532019977,       4.479871334,       3.501903083,       7.780183252
          0,           0,         434,      0.9497504401,       4.475376988,       3.528536468,       7.787222797
          0,           0,         435,      0.9647138934,       4.490040872,       3.596089352,         7.7938292
          0,           0,         436,      0.9678797542,       4.496540796,       3.581018693,       7.800628871
          0,           0,         437,      0.9472994727,       4.476014492,       3.553798139,       7.788823402
          0,           0,         438,      0.9323605906,        4.46252464,       3.549525744,       7.769977244
          0,           0,         439,      0.8875733757,       4.416794845,       3.530034327,       7.718214083
          0,           0,         440,      0.9145615895,       4.445688165,       3.498076149,       7.754396176
          0,           0,         441,      0.8895957606,       4.419719074,       3.484978674,       7.730404595
          0,           0,         442,      0.9407969878,       4.470432889,       3.484551333,         7.7683345
          0,           0,         443,      0.9666890355,       4.495147427,       3.497069694,       7.797925041
          0,           0,         444,      0.9826531756,       4.511591838,       3.513405425,       7.819588409
          0,           0,         445,      0.9961451454,       4.524365399,       3.535575096,       7.841263195
          0,           0,         446,      0.9639880182,       4.491930793,       3.543997343,        7.81829587
          0,           0,         447,      0.9652833901,       4.490777839,       3.589948031,       7.799406461
          0,           0,         448,      0.9406858468,        4.47057918,       3.564353769,       7.780606628
          0,           0,         449,      0.9465952482,       4.475784638,       3.592998787,       7.774849299
          0,           0,         450,       0.917664083,       4.447590261,       3.549185455,       7.750089004
          0,           0,         451,      0.9012668847,       4.429114893,        3.54153641,       7.747989284
          0,           0,         452,      0.9033068615,       4.431518038,       3.507123579,       7.746409464
          0,           0,         453,       0.960991269,       4.487488964,       3.525652094,       7.792801843
          0,           0,         454,       1.019133926,       4.546946916,       3.533437079,       7.843762161
          0,           0,         455,       1.024529213,       4.553703873,       3.556914979,       7.865158622
          0,           0,         456,       1.060615319,       4.589402974,       3.561149132,       7.894667396
          0,           0,         457,       1.057116869,       4.586552643,       3.544879398,       7.909163018
          0,           0,         458,       1.021626106,       4.551387885,       3.567348005,       7.875242932
          0,           0,         459,      0.9963197184,        4.52842819,       3.573551985,       7.846318326
          0,           0,         460,       0.987659551,       4.519496968,       3.599720879,       7.822286668
          0,           0,         461,      0.9915937816,       4.522744417,       3.571098476,       7.813603587
          0,           0,         462,      0.9615825304,       4.495658658,       3.549394543,        7.79865091
          0,           0,         463,       0.902755497,       4.433080905,       3.551013734,       7.738510474
          0,           0,         464,      0.8863183322,       4.417714829,       3.505759999,       7.722592611
          0,           0,         465,      0.8370589578,       4.371885471,       3.459522285,       7.696935968
          0,           0,         466,      0.8121822302,       4.342918768,       3.463995254,       7.644717534
          0,           0,         467,      0.8822121959,       4.412551369,        3.47159777,       7.692833424
          0,           0,         468,      0.8315492003,        4.36060478,       3.472217766,       7.657620417
          0,           0,         469,      0.8783119803,       4.404522709,       3.500305524,        7.69104737
          0,           0,         470,      0.9508009179,       4.478527497,       3.480882743,       7.763101164
          0,           0,         471,      0.9494727059,         4.4767235,       3.510351307,       7.779075439
          0,           0,         472,      0.9705900921,        4.49797821,       3.526286467,       7.792213156
          0,           0,         473,       1.003532512,       4.532596457,       3.517176062,        7.82727458
          0,           0,         474,      0.9754453911,       4.502540922,       3.546248453,       7.812963693
          0,           0,         475,      0.9773967107,       4.505971488,       3.550913808,       7.817145421
          0,           0,         476,      0.9301200744,       4.460097483,        3.52564042,       7.779695389
          0,           0,         477,      0.9091351223,       4.438596828,       3.532446481,       7.753560969
          0,           0,         478,      0.9237949572,       4.453411527,       3.487760542,       7.751208951
          0,           0,         479,       0.915510583,       4.446254486,       3.504818699,       7.744426189
          0,           0,         480,      0.9086449498,       4.438238882,       3.500634619,       7.737972676
          0,           0,         481,      0.8851587222,       4.414819368,       3.503285933,       7.718446946
          0,           0,         482,      0.9340398856,       4.463466614,       3.488282722,       7.761220703
          0,           0,         483,      0.9383344402,       4.465234776,       3.526892224,       7.771883016
          0,           0,         484,      0.9585460118,       4.486483574,       3.523089935,       7.790035072
          0,           0,         485,      0.9997477581,       4.529419059,       3.503524071,       7.835307569
          0,           0,         486,      0.9812966819,       4.511000448,       3.509790391,       7.831154294
          0,           0,         487,      0.9390380712,       4.467934113,       3.519210523,       7.788768621
          0,           0,         488,      0.9082141444,        4.43741705,       3.508492067,       7.763102115
          0,           0,         489,      0.8923912056,       4.421666251,       3.489460241,       7.736007586
          0,           0,         490,      0.9026175583,       4.432243244,       3.467450592,       7.739317169
          0,           0,         491,      0.8983808112,       4.427587412,       3.468872771,       7.740942127
          0,           0,         492,      0.8923642824,       4.418102408,        3.51193398,       7.719111764
          0,           0,         493,      0.9215141488,       4.450154997,       3.494310878,       7.749435007
          0,           0,         494,      0.9734726873,       4.502550256,       3.488602712,       7.800806432
          0,           0,         495,      0.9470409178,       4.476335634,        3.53511564,       7.785474951
          0,           0,         496,      0.9470094086,       4.476849338,       3.511824746,        7.78519245
          0,           0,         497,      0.9223307885,       4.452120627,        3.50718295,       7.765401381
          0,           0,         498,      0.9082228523,       4.434671528,       3.521238525,       7.750443091
          0,           0,         499,      0.8996538719,       4.429352077,       3.514584668,       7.742721469
          0,           0,         500,      0.9012868187,       4.431873092,       3.502260797,       7.742967517
          0,           0,         501,      0.9885272628,       4.516271612,       3.559962753,       7.809984609
          0,           0,         502,       1.062586807,       4.590818873,        3.55487959,       7.882917078
          0,           0,         503,       1.049532911,        4.58052275,       3.539668898,       7.891813221
          0,           0,         504,       1.011702143,       4.541712265,       3.561799381,        7.86116342
          0,           0,         505,      0.9982912248,       4.527692816,       3.566991122,       7.842742972
          0,           0,         506,       1.005329886,       4.535643658,       3.562501812,       7.839937402
          0,           0,         507,      0.9678922565,        4.50066704,       3.574135188,       7.818766983
          0,           0,         508,      0.9356539783,       4.467654542,       3.548403634,       7.785122539
          0,           0,         509,      0.9320469019,       4.463456736,       3.522694084,       7.766353081
          0,           0,         510,      0.9429326842,       4.472766701,       3.557781058,       7.779502474
          0,           0,         511,      0.9127886655,       4.443142875,       3.542784231,       7.754979637
          0,           0,         512,      0.8951325939,        4.42702309,       3.500534476,       7.739480139
          0,           0,         513,      0.8957782691,       4.427825397,       3.496815166,       7.741265109
          0,           0,         514,       1.026254435,        4.55310699,       3.559189705,       7.846754213
          0,           0,         515,       1.077963122,        4.60789985,       3.541209096,       7.900715908
          0,           0,         516,       1.041196856,       4.571388034,       3.563411038,       7.895752026
          0,           0,         517,       1.001831583,       4.530022242,       3.612322744,       7.848682843
          0,           0,         518,       1.019763879,       4.547018601,        3.61000838,       7.852015146
          0,           0,         519,      0.9963776526,       4.529152975,       3.582511032,       7.844772762
          0,           0,         520,      0.9822872367,       4.513156294,       3.598964141,       7.824842119
          0,           0,         521,      0.9415587407,       4.473433136,       3.553416215,       7.782425156
          0,           0,         522,       0.940330994,        4.47184253,       3.575549786,       7.784262246
          0,           0,         523,      0.9246612565,       4.454973261,       3.539510894,       7.770312136
          0,           0,         524,      0.8848370578,       4.412749964,       3.533649826,       7.728693705
          0,           0,         525,      0.9141224513,       4.443567974,       3.523993038,       7.751175949
          0,           0,         526,      0.9871270093,       4.514733843,       3.542955226,       7.807687449
          0,           0,         527,       1.012592561,       4.541438305,       3.524608409,       7.842486031
          0,           0,         528,       1.009427226,       4.538493577,       3.541488613,       7.850387685
          0,           0,         529,      0.9859508581,       4.515167534,       3.574518018,       7.828806826
          0,           0,         530,      0.9990828508,       4.528378062,       3.576613256,       7.831715177
          0,           0,         531,       0.959937818,        4.49233488,        3.55599799,       7.806390816
          0,           0,         532,      0.9465474608,       4.477490399,       3.573325469,       7.782866298
          0,           0,         533,      0.9086264563,       4.442523218,       3.528938687,       7.761683924
          0,           0,         534,      0.8917206272,       4.423671336,       3.524330498,       7.738558778
          0,           0,         535,      0.9209197857,       4.451239639,       3.506468805,       7.757226984
          0,           0,         536,      0.8854078983,       4.414703712,       3.493093905,       7.733782757
          0,           0,         537,      0.9503823337,       4.479478716,       3.516545771,       7.777377116
          0,           0,         538,       1.002243701,       4.530953167,       3.523007048,       7.833158193
          0,           0,         539,       1.022123347,       4.550825487,       3.521653638,       7.859277295
          0,           0,         540,      0.9755984111,       4.503684411,       3.529293336,       7.834470563
          0,           0,         541,      0.9623958026,       4.490283136,       3.566214013,       7.805935821
          0,           0,         542,      0.9707386578,       4.499637554,       3.577280141,       7.801953359
          0,           0,         543,      0.9561307188,       4.486287263,       3.574625595,        7.78684147
          0,           0,         544,      0.9079219154,       4.439894396,       3.552990276,       7.755660531
          0,           0,         545,      0.8943160262,       4.425622189,        3.51128981,       7.741798577
          0,           0,         546,      0.8650328207,       4.396703563,       3.495806122,       7.723743863
          0,           0,         547,      0.8455077686,       4.374483798,       3.470122681,       7.702435158
          0,           0,         548,      0.9269487224,       4.454171815,        3.48093862,       7.753068307
          0,           0,         549,       1.002384347,       4.530705418,       3.506762868,       7.825197307
          0,           0,         550,       1.010023372,       4.538468188,       3.537147345,       7.849819255
          0,           0,         551,       1.047388409,        4.57551009,       3.543071446,        7.88950991
          0,           0,         552,       1.027840103,       4.556486707,       3.517765261,       7.888522297
          0,           0,         553,      0.9697315059,       4.497682293,       3.551919301,       7.829721452
          0,           0,         554,      0.9807735087,        4.50839644,       3.603779437,       7.809549305
          0,           0,         555,      0.9733751562,        4.50267776,       3.637281344,       7.799052148
          0,           0,         556,      0.9550695509,       4.485726545,       3.573836684,       7.792410493
          0,           0,         557,      0.9225884642,       4.453815771,       3.549679358,       7.773432575
          0,           0,         558,      0.8625156629,       4.393019819,       3.509989427,       7.719007906
          0,           0,         559,      0.8822238076,       4.410911972,       3.462744227,       7.731246546
          0,           0,         560,      0.9030689982,        4.43087495,       3.468956956,       7.731462287
          0,           0,         561,      0.9759432778,       4.504853513,       3.498367572,       7.797404799
          0,           0,         562,       1.010779001,       4.539474223,       3.523910159,       7.834935151
          0,           0,         563,       1.049971997,       4.578113068,       3.549777885,       7.886893763
          0,           0,         564,       1.056402968,       4.585421734,       3.516422959,       7.910759371
          0,           0,         565,       1.022581145,       4.551156382,       3.520246169,       7.885316204
          0,           0,         566,       0.947030909,       4.478291098,       3.535723382,       7.814590435
          0,           0,         567,      0.9530863108,       4.483296213,       3.560712847,       7.787712531
          0,           0,         568,      0.9626119958,       4.493352332,       3.555053499,       7.790326599
          0,           0,         569,      0.9348744181,       4.464489905,       3.572289242,        7.76599808
          0,           0,         570,      0.8816122854,       4.411973439,       3.552746438,       7.731544902
          0,           0,         571,      0.8846808702,        4.41468862,       3.499248952,       7.730382416
          0,           0,         572,      0.8945464169,       4.425453149,       3.499355529,       7.737042096
          0,           0,         573,      0.9719644975,       4.500132577,       3.502574638,       7.797829017
          0,           0,         574,      0.9910453514,       4.520554757,        3.50886825,        7.82579007
          0,           0,         575,       1.002088635,       4.530935543,       3.534184486,       7.845215323
          0,           0,         576,       1.042701477,       4.569868225,       3.549245748,       7.879555571
          0,           0,         577,       1.066459423,       4.595838433,       3.529138837,       7.912653487
          0,           0,         578,       1.004942331,       4.536929205,       3.508260317,       7.875095229
          0,           0,         579,      0.9573586696,       4.487909722,       3.542121658,       7.811665279
          0,           0,         580,        0.96153614,       4.493701656,       3.528272526,       7.797635552
          0,           0,         581,      0.9572902077,       4.485534706,       3.583418789,       7.782795839
          0,           0,         582,      0.9819452444,       4.510230114,       3.606955315,       7.790009335
          0,           0,         583,      0.9358033956,       4.467381411,       3.584954507,       7.778370976
          0,           0,         584,      0.8993735583,       4.432975365,       3.554266584,       7.744931164
          0,           0,         585,      0.8765193046,       4.409309485,       3.527817909,       7.719758084
          0,           0,         586,      0.8956906393,       4.427989389,       3.508511467,       7.736602565
          0,           0,         587,      0.9012796567,       4.431259519,       3.495608903,        7.74302943
          0,           0,         588,      0.9128341163,        4.44138059,       3.504424306,       7.750363027
          0,           0,         589,      0.9427847673,       4.470148011,       3.540695502,        7.77526702
          0,           0,         590,       0.975659833,       4.503514489,       3.546151839,       7.807844393
          0,           0,         591,      0.9720029928,        4.50108935,       3.541361969,        7.81493648
          0,           0,         592,      0.9618984389,       4.489692628,       3.558456001,       7.801960438
          0,           0,         593,      0.9941871632,       4.523030106,       3.566064851,       7.821026839
          0,           0,         594,       1.006344798,       4.534537956,       3.589931793,       7.847934963
          0,           0,         595,      0.9860289164,       4.513327677,       3.611501596,       7.824361827
          0,           0,         596,      0.9102167635,       4.441441228,       3.572447052,       7.769939157
          0,           0,         597,      0.9125654733,       4.443628483,       3.535987928,       7.753149407
          0,           0,         598,      0.9427523125,       4.472103941,       3.561104307,        7.77649035
          0,           0,         599,      0.9639756944,       4.493241254,       3.547962706,       7.790487383
          0,           0,         600,      0.9652838844,       4.496471388,       3.572950117,       7.802987804
          0,           0,         601,      0.9849052979,       4.512368382,       3.585380444,       7.805040651
          0,           0,         602,      0.9978006829,       4.529314616,       3.551226424,       7.837017934
          0,           0,         603,      0.9633271285,       4.494591979,       3.543176117,       7.817270292
          0,           0,         604,      0.9514480253,       4.481854313,       3.526947962,       7.788835989
          0,           0,         605,      0.9729247267,       4.504871644,       3.523004281,       7.806366778
          0,           0,         606,      0.9835720664,       4.512820633,       3.564162926,       7.821132969
          0,           0,         607,      0.9793564613,       4.508579234,       3.585229258,       7.805257779
          0,           0,         608,      0.9179479828,       4.449056441,       3.562044953,       7.770188634
          0,           0,         609,       0.887792089,        4.41885202,       3.541761364,       7.729018856
          0,           0,         610,      0.9094695002,       4.439490251,        3.51765498,       7.740838993
          0,           0,         611,      0.9104506882,       4.441467327,       3.510891528,       7.746986569
          0,           0,         612,      0.9038526502,       4.433018563,       3.510918173,       7.741608044
          0,           0,         613,      0.9258656609,       4.450791554,       3.543182552,       7.741310471
          0,           0,         614,      0.9567575537,       4.486914085,         3.5113597,        7.78698628
          0,           0,         615,      0.9662877185,       4.494863301,       3.529193006,       7.802824311
          0,           0,         616,      0.9647193151,       4.492430265,       3.537616146,       7.790902788
          0,           0,         617,       1.014353972,       4.545046228,       3.521092498,       7.842905199
          0,           0,         618,      0.9941863123,       4.524063541,       3.541108788,       7.840523915
          0,           0,         619,      0.9628697802,       4.492677203,       3.537352181,       7.809546381
          0,           0,         620,      0.8912580888,       4.422561139,       3.510873196,       7.753099608
          0,           0,         621,      0.8855758981,        4.41601528,       3.525508897,       7.734232502
          0,           0,         622,      0.9139835648,       4.442964633,        3.51645935,        7.73929104
          0,           0,         623,      0.9419357388,       4.471449977,       3.535077532,       7.769820236
          0,           0,         624,      0.9177476074,       4.443468161,       3.593490047,       7.740506303
          0,           0,         625,      0.9125079124,       4.442272396,       3.576487209,       7.740895439
          0,           0,         626,      0.9383535916,       4.470457092,        3.53086982,         7.7716704
          0,           0,         627,      0.9269112613,       4.459048132,       3.518992407,       7.769028564
          0,           0,         628,       0.909185022,       4.439119048,        3.50120745,       7.743165166
          0,           0,         629,      0.8974422479,        4.42891098,       3.494445698,       7.738261287
          0,           0,         630,      0.9186477093,       4.449438714,        3.49275736,         7.7589448
          0,           0,         631,      0.9303409148,       4.459675822,       3.491544955,       7.774722568
          0,           0,         632,       0.973371568,       4.501641973,       3.530267672,       7.809363064
          0,           0,         633,       1.011645366,       4.538963678,       3.568351572,       7.846844206
          0,           0,         634,       1.027016132,       4.554705149,       3.564953561,        7.87564052
          0,           0,         635,      0.9944392683,       4.520565425,       3.558454112,       7.850526289
          0,           0,         636,       0.968692763,       4.494261404,       3.607920379,       7.810940783
          0,           0,         637,      0.9691970641,        4.49326057,       3.629430927,         7.7885887
          0,           0,         638,      0.9727239353,       4.501652699,       3.605055146,        7.79691563
          0,           0,         639,      0.9538055043,       4.484789342,       3.595013075,       7.795618311
          0,           0,         640,       0.928534013,       4.459135275,       3.541328258,       7.779185558
          0,           0,         641,      0.8919600217,        4.42244152,       3.520792938,       7.752599482
          0,           0,         642,      0.8217850958,       4.349422737,       3.496940559,       7.693021985
          0,           0,         643,      0.7936172054,       4.321188938,       3.455419372,       7.647551996
          0,           0,         644,      0.8469655861,       4.374511572,       3.451914707,       7.677418874
          0,           0,         645,      0.9690892341,       4.493665966,       3.524892224,       7.779504064
          0,           0,         646,        1.04022892,       4.566828947,       3.573918028,       7.862749115
          0,           0,         647,       1.063372483,       4.591381403,       3.566967436,       7.902150005
          0,           0,         648,         1.0539697,       4.582149796,       3.576889901,       7.908742715
          0,           0,         649,       1.019387207,       4.546979121,        3.57812802,       7.874390523
          0,           0,         650,       1.010939669,       4.539858014,       3.600965531,       7.849458579
          0,           0,         651,      0.9737904016,       4.504509664,       3.590229956,       7.821236402
          0,           0,         652,      0.9427352989,       4.474146809,       3.578971426,        7.79226951
          0,           0,         653,       0.936476583,       4.468020481,       3.554932783,       7.777298314
          0,           0,         654,      0.9160458552,       4.448105817,       3.545629487,       7.770640252
          0,           0,         655,      0.8372281952,       4.370983889,       3.507915139,       7.691773095
          0,           0,         656,      0.8550592036,       4.387544674,       3.473702662,       7.697922782
          0,           0,         657,      0.8744275864,       4.402600156,       3.473658476,       7.705435483
          0,           0,         658,      0.9329508186,       4.460399004,       3.482722538,       7.755098112
          0,           0,         659,      0.9530818636,       4.483148513,       3.460216558,       7.777885075
          0,           0,         660,      0.9462630774,       4.474265866,       3.531216709,       7.776476365
          0,           0,         661,      0.9361183774,       4.463357317,       3.544634177,        7.75929774
          0,           0,         662,      0.9200477851,       4.451589808,       3.541002549,       7.760876538
          0,           0,         663,      0.9269770367,       4.458214733,       3.541826467,       7.760581878
          0,           0,         664,      0.9070986411,       4.438579082,       3.525784371,       7.747890613
          0,           0,         665,      0.9214294412,       4.453506097,       3.503446897,       7.759701172
          0,           0,         666,      0.8761101617,       4.409223227,        3.47592648,       7.727273399
          0,           0,         667,      0.9168079598,       4.448016676,       3.457603819,       7.750663658
          0,           0,         668,      0.9371139734,       4.467072818,       3.473677527,       7.770607126
          0,           0,         669,       1.019415461,        4.54692433,        3.51787754,       7.847904268
          0,           0,         670,       1.020401366,       4.549099619,       3.513164722,        7.87045254
          0,           0,         671,      0.9634559148,       4.491333643,       3.498727341,       7.833742244
          0,           0,         672,      0.9270459147,       4.453434946,       3.526742632,       7.784541836
          0,           0,         673,      0.9489146756,       4.474463241,       3.577900631,       7.770924236
          0,           0,         674,      0.9442108693,       4.472599514,       3.564544536,       7.771056065
          0,           0,         675,      0.9364704922,       4.465255408,       3.570019308,        7.76882823
          0,           0,         676,       0.907558854,       4.435422651,       3.544634026,       7.737507533
          0,           0,         677,      0.8843240573,       4.415670236,       3.502942396,       7.739286929
          0,           0,         678,      0.8662207218,        4.39666329,       3.470465828,       7.727003974
          0,           0,         679,      0.8619927241,       4.391763086,       3.449716975,       7.711951311
          0,           0,         680,      0.9363497708,        4.46528116,       3.471834838,       7.765288695
          0,           0,         681,      0.9714063231,       4.500586803,       3.489710374,       7.804907944
          0,           0,         682,      0.9841750561,       4.513431808,       3.502085688,       7.822938321
          0,           0,         683,      0.9786769682,       4.507609307,       3.502262991,        7.82896612
          0,           0,         684,      0.9583048692,       4.486535435,       3.537069026,       7.807198938
          0,           0,         685,      0.9606249243,       4.489088715,       3.567920416,        7.78802002
          0,           0,         686,      0.9589502773,       4.488923621,       3.551397572,         7.7915429
          0,           0,         687,      0.9495625695,       4.479750937,       3.573102557,       7.782666018
          0,           0,         688,      0.9078131207,       4.437365833,        3.54077411,       7.752195007
          0,           0,         689,      0.9168376634,       4.448454623,       3.509193559,        7.76662145
          0,           0,         690,      0.8988739913,       4.429600434,       3.480609677,        7.75113158
          0,           0,         691,      0.9166696446,       4.445346266,       3.487387057,       7.750015252
          0,           0,         692,      0.9538433223,       4.483586539,       3.505482537,        7.78692713
          0,           0,         693,      0.9814462292,       4.508828699,       3.524351962,       7.816019349
          0,           0,         694,       1.016561567,       4.544826283,       3.529756172,       7.854510359
          0,           0,         695,      0.9846147061,       4.512894477,       3.513201597,       7.845864389
          0,           0,         696,      0.9366089881,       4.464448534,       3.533930332,       7.796073932
          0,           0,         697,      0.9395895334,       4.467410259,       3.558703521,       7.770839305
          0,           0,         698,      0.9600543286,       4.489219384,       3.561377322,       7.789318012
          0,           0,         699,       0.930721168,       4.458441576,       3.574361038,        7.76716071
          0,           0,         700,      0.9080360225,       4.438280245,       3.530536444,         7.7546405
          0,           0,         701,      0.8814179654,        4.41110469,        3.52378117,       7.736902655
          0,           0,         702,      0.8603227078,       4.390252055,       3.460602327,       7.716663948
          0,           0,         703,      0.9205709733,       4.448499142,       3.478070772,        7.74933393
          0,           0,         704,      0.9942538962,       4.521209709,        3.53394665,       7.818373363
          0,           0,         705,       1.029325416,       4.556692054,        3.54748342,       7.862813269
          0,           0,         706,       1.057911499,       4.586149665,       3.554911376,        7.89780083
          0,           0,         707,       1.042175093,       4.570321569,       3.547522943,       7.898761772
          0,           0,         708,       1.006149489,       4.535334855,       3.535764665,       7.866225731
          0,           0,         709,       0.970715384,       4.501847043,       3.542182203,       7.822342439
          0,           0,         710,      0.9507951653,       4.481842249,       3.572668775,       7.782900341
          0,           0,         711,      0.9592684217,       4.490520599,       3.544812667,       7.779897568
          0,           0,         712,      0.9559888851,       4.486468487,       3.580642487,       7.781345045
          0,           0,         713,       0.939110023,       4.467871991,       3.584446045,       7.764206725
          0,           0,         714,       0.879021987,       4.412573834,       3.522464902,       7.731974539
          0,           0,         715,       0.905276618,       4.437672943,       3.525623873,        7.74506257
          0,           0,         716,      0.9998600495,       4.526651118,       3.566536713,       7.812040077
          0,           0,         717,       1.044255351,       4.574606815,       3.568620693,       7.873684575
          0,           0,         718,       1.023554497,       4.552449697,       3.568072472,        7.86823621
          0,           0,         719,       1.035891731,       4.565432471,       3.578587162,        7.87871505
          0,           0,         720,       1.030452644,       4.561212551,       3.565814115,       7.879275241
          0,           0,         721,      0.9650838904,       4.497711441,       3.582417958,       7.826381065
          0,           0,         722,      0.9441583626,       4.474346508,        3.60082118,       7.782223737
          0,           0,         723,      0.9710936594,       4.500365881,       3.600567335,        7.78712267
          0,           0,         724,       0.943005799,        4.47226975,       3.597923865,       7.765331515
          0,           0,         725,      0.9168946729,       4.447258358,       3.552803211,        7.76111304
          0,           0,         726,      0.8870239279,       4.417242141,       3.520877626,       7.740312378
          0,           0,         727,      0.9901732917,       4.517707564,       3.545536716,        7.81157889
          0,           0,         728,       1.075624162,       4.602456324,       3.594535868,       7.896444769
          0,           0,         729,       1.095004931,       4.624517814,       3.574600692,       7.935448181
          0,           0,         730,       1.038030695,       4.568237932,        3.57616846,       7.901329565
          0,           0,         731,      0.9988577918,       4.528656167,       3.622211564,       7.862215451
          0,           0,         732,      0.9853295731,        4.51424676,       3.615689175,       7.826758592
          0,           0,         733,      0.9732772639,        4.50636974,       3.598086422,       7.823018237
          0,           0,         734,      0.9582066496,       4.488579974,       3.619392109,       7.796016109
