"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y"
188, 9.701499938960000e-01, 4.256268552403566e-03, 1.385670559553947e+00, 2.901624263476170e+02, -4.056863705461282e+01, 3.152480755237563e+05, 1.137095539788063e+05, 2.858691638911109e+02, 6.238102191889282e-01, 2.728259926246494e-01, 2.094021730829163e+02, -2.927725986158791e+01
189, 9.752799868580000e-01, 3.536324145770189e-03, 1.393209958250748e+00, 2.875843020060283e+02, -4.046917221668044e+01, 3.167137328970460e+05, 1.145778443208651e+05, 2.864932686788608e+02, 6.143283661534599e-01, 2.919540270184588e-01, 2.064184944293008e+02, -2.904743249717489e+01
190, 9.799500107769999e-01, 2.876826092032643e-03, 1.401180597500400e+00, 2.847643873301296e+02, -4.030713827378764e+01, 3.182611109041025e+05, 1.154979118083235e+05, 2.871510196049216e+02, 6.042200084616576e-01, 3.122226879631384e-01, 2.032317517371620e+02, -2.876655467945568e+01
191, 9.841300249100000e-01, 2.283176811071472e-03, 1.409688336988569e+00, 2.816541096416255e+02, -4.007307958630788e+01, 3.199110006024748e+05, 1.164817360148754e+05, 2.878492308301870e+02, 5.933533514446715e-01, 3.338958799230601e-01, 1.997988507469005e+02, -2.842690723533511e+01
192, 9.878399968150000e-01, 1.753609743384430e-03, 1.418811100384251e+00, 2.781474482735907e+02, -3.975554351450267e+01, 3.216752751184119e+05, 1.175415664096863e+05, 2.886006080066236e+02, 5.814928966477458e-01, 3.572434530349282e-01, 1.960426220222418e+02, -2.802032173538523e+01
193, 9.910500049590000e-01, 1.293363843462116e-03, 1.428838460920651e+00, 2.741890054793338e+02, -3.933609645492427e+01, 3.236148169153500e+05, 1.187061627818167e+05, 2.894146292426911e+02, 5.684361899134008e-01, 3.828989721418157e-01, 1.918964340466201e+02, -2.753012151533116e+01
194, 9.937800168990000e-01, 9.004365425509819e-04, 1.439845036986167e+00, 2.694151561367972e+02, -3.874804426001329e+01, 3.257279081794862e+05, 1.200003423310542e+05, 2.903334511526450e+02, 5.534198758949123e-01, 4.114091486697296e-01, 1.871139943647877e+02, -2.691126007637553e+01
195, 9.960200190539999e-01, 5.769983605901485e-04, 1.452863296790986e+00, 2.637304843449932e+02, -3.795099299913571e+01, 3.282366110697404e+05, 1.215216607756456e+05, 2.913796981186801e+02, 5.359295729849879e-01, 4.449230899431997e-01, 1.815246382281858e+02, -2.612151678892295e+01
196, 9.977599978450000e-01, 3.251111630156300e-04, 1.468175899294868e+00, 2.563794493470334e+02, -3.688468194151707e+01, 3.311699287800052e+05, 1.233286167736989e+05, 2.926281591023291e+02, 5.144543233747180e-01, 4.847294943273704e-01, 1.746244775371716e+02, -2.512279486349827e+01
197, 9.990000128750000e-01, 1.452537504052920e-04, 1.489103034626759e+00, 2.464604886719835e+02, -3.511917858198237e+01, 3.352148905459865e+05, 1.257620017653382e+05, 2.942083796045566e+02, 4.861956973601623e-01, 5.383358395310828e-01, 1.655093589502746e+02, -2.358411591766377e+01
198, 9.997500181200000e-01, 3.632896519016437e-05, 1.518491064313924e+00, 2.296331284955583e+02, -3.167892865392716e+01, 3.408227588096443e+05, 1.292516923376949e+05, 2.965202399279085e+02, 4.422217300810872e-01, 6.152121078234563e-01, 1.512245504054447e+02, -2.086211068238334e+01
199, 1.000000000000000e+00, 0.000000000000000e+00, 1.512301337689611e+00, 1.975149064339611e+02, 3.990915064210338e+00, 3.380855219537413e+05, 1.300727948894357e+05, 2.996252994463446e+02, 3.764541520423515e-01, 6.333006170349058e-01, 1.306055225314491e+02, 2.638968150558790e+00
