"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         171,      -7.524957566,      -5.388642833,      -5.699276546,      -1.996286968
          0,           0,         172,      -7.555586543,      -5.419265649,      -5.729910502,      -2.026915567
          0,           0,         173,      -7.586218359,      -5.449891899,      -5.760546377,      -2.057547063
          0,           0,         174,      -7.616852405,      -5.480521009,       -5.79118423,      -2.088180847
          0,           0,         175,      -7.647488114,      -5.511152447,      -5.821823275,      -2.118816333
          0,           0,         176,      -7.678125036,      -5.541785643,      -5.852462164,      -2.149453077
          0,           0,         177,      -7.708762786,       -5.57242011,      -5.883101497,      -2.180090698
          0,           0,         178,      -7.739401071,      -5.603055633,      -5.913741192,      -2.210728888
          0,           0,         179,      -7.770039632,       -5.63369199,      -5.944380725,      -2.241367394
          0,           0,         180,      -7.800678367,      -5.664328432,      -5.975019687,      -2.272006076
          0,           0,         181,      -7.831317041,      -5.694965448,      -6.005658745,      -2.302644732
          0,           0,         182,      -7.861955559,      -5.725602439,      -6.036297243,      -2.333283242
          0,           0,         183,      -7.892593725,      -5.756239554,      -6.066935201,      -2.363921437
          0,           0,         184,      -7.923231343,      -5.786876341,      -6.097572438,      -2.394559077
          0,           0,         185,       -7.95386819,      -5.817512742,      -6.128208585,      -2.425195982
          0,           0,         186,      -7.984504157,      -5.848148428,      -6.158843818,      -2.455832013
          0,           0,         187,      -8.015139108,      -5.878783331,       -6.18947762,      -2.486467042
